Month,DayOfWeek,SettlementPoint,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24
1,1,LZ_HOUSTON,0.03536947326206793,0.032333356357649425,0.030873545988665856,0.03129520025484826,0.032711711163734856,0.03532101910434037,0.04415307802459617,0.048073741042424206,0.05159543046364445,0.04952221107662047,0.04542628833935231,0.04267471074414247,0.04021695091387635,0.038808687521198704,0.037517951234498546,0.03744269264909191,0.0384488896265834,0.05310163311130334,0.06430897669973579,0.04974489401426203,0.04512731587677799,0.04216955037634448,0.03808806079244199,0.03567463136179896
1,2,LZ_HOUSTON,0.031239195884110733,0.030036610184695486,0.029842252899941506,0.03067200900023734,0.03333320874533029,0.0377445584632319,0.06264097911219835,0.05784932451499448,0.04879395698350019,0.047788531798907484,0.04421628228153027,0.04030577633587929,0.03909664976630405,0.038305204476945305,0.03782024567508321,0.03670829774788496,0.03798189860903724,0.05571886966288356,0.05843333077927927,0.04664574834095501,0.043578080235919844,0.04075055550675859,0.036988620754741665,0.03350981223965001
1,3,LZ_HOUSTON,0.026044590330304616,0.02504558933130362,0.024902082044939187,0.02626659055230484,0.0299874728446157,0.036278007706579136,0.06419532848104277,0.06213151927437642,0.04929911358482787,0.04697524697524698,0.04258519258519258,0.03954299668585383,0.03797551654694512,0.0370542156256442,0.036888508317079745,0.036678400964115246,0.038785817357245934,0.06216957645529074,0.06854732569018283,0.05130345844631559,0.045329273900702474,0.04174159174159174,0.036859965431394005,0.03341261912690484
1,4,LZ_HOUSTON,0.023649490135121222,0.022948445434938004,0.0232012709946657,0.024180735940870036,0.02876780313316417,0.043890517168728306,0.14150115956414128,0.14197809469409672,0.06492123391358362,0.03754490774988374,0.035819451337322374,0.03295971333951353,0.030924623648865883,0.029681720712031696,0.028481891759447413,0.028159149007893784,0.028902643431685606,0.040028840841628215,0.04293165282368697,0.034673933060531445,0.03227427515536287,0.02990208471841164,0.02754550079749298,0.025130860636933143
1,5,LZ_HOUSTON,0.02948459220409482,0.028230228577821186,0.028481277477742525,0.02950397141742208,0.03286538405636884,0.04272764189327866,0.0799524680749482,0.07073500951783634,0.051671148843809696,0.045633643019034775,0.043189219519800696,0.03949395588762522,0.0377727293948312,0.03681345833513178,0.03556526082218954,0.03550712318220776,0.036552719828546805,0.051886962810408735,0.053685706156511796,0.04335306195974936,0.04108833662045897,0.03797004502143604,0.03531773541560043,0.03251831996314425
1,6,LZ_HOUSTON,0.03288055957890274,0.030887530763886433,0.030712858617617154,0.03151458414290929,0.03420728284719523,0.040856600055738074,0.06589359522379623,0.057833162586403836,0.04768058941055019,0.04578078449382367,0.043716120472753105,0.041151972617687806,0.03949062461974462,0.03831894741387092,0.0372561949733674,0.036476058140310796,0.03771152011869855,0.0553494816751255,0.054945184347805605,0.044894666807974465,0.04216271593598756,0.03975459544753359,0.03650647857027904,0.034017891138038096
1,7,LZ_HOUSTON,0.036663427401723805,0.033996921844967894,0.03256126869958701,0.03221720346645722,0.03398463380092754,0.036412546502566666,0.043931805451590734,0.04866679842180554,0.05650759452321877,0.05478522035022973,0.04813738852440047,0.04450217549579697,0.0402494882541659,0.037883015772728526,0.036904068264180655,0.03609715337219768,0.037077124884415585,0.049702066132205014,0.05629664976719276,0.046653607206528225,0.04288629770449097,0.04077173012588077,0.037830791585557036,0.035281022447184444
2,1,LZ_HOUSTON,0.031007762485628178,0.02861438611052528,0.026453680207362457,0.027263264598031148,0.028459272462565226,0.03053561831157434,0.03735653688371239,0.040249270353563876,0.04741715366455994,0.04955200729306275,0.04731102327385042,0.045486396941267715,0.04525780840743185,0.04472715645388431,0.045366660090210835,0.045067317962568625,0.044046833436515664,0.05091401397383478,0.07330480512147168,0.051511337583084446,0.04564014994319303,0.04234058330895509,0.03817700644265897,0.033939954690487044
2,2,LZ_HOUSTON,0.027348908770680486,0.02534233769698038,0.024770732880733465,0.026024690946375134,0.02907682249646022,0.035465697161386665,0.05801074378885871,0.053708226703233504,0.04714548890669862,0.04682038866745818,0.04436248795759645,0.044025479284684206,0.043871860490317854,0.044859069641710964,0.04475903879886775,0.04556523975844933,0.04444346530656476,0.05022739154096322,0.06886170855061263,0.047976697576991,0.04303350675982238,0.0395086103929664,0.0348154966829058,0.029975909238681927
2,3,LZ_HOUSTON,0.0257143773926737,0.023407784411923694,0.022416776298738967,0.02402855288132832,0.027535956440071778,0.03397072144896987,0.05112269001315585,0.046225653658091094,0.044269554206786244,0.0448434256546454,0.04435841172129347,0.044118990084982344,0.04432015362476953,0.046134327879292,0.047131506653206395,0.04827431302034097,0.047871985940766595,0.05307015053943916,0.0763841409082719,0.04903577255438203,0.04461017467906393,0.04150139580345705,0.036563633087576486,0.03308955109677324
2,4,LZ_HOUSTON,0.028109355526270696,0.025943399133863992,0.02508416657523709,0.025947097408865256,0.029174458726634604,0.03528524178705579,0.0568338574610849,0.04808743708309654,0.04382825703997465,0.04336473990648295,0.04352006745653602,0.0441389121400808,0.043902222539999924,0.044694886148604084,0.04569218764061149,0.047658437182949966,0.04541728253218424,0.05005615214210252,0.07052733703243018,0.050033962492094936,0.04544686873219434,0.04098798183900423,0.03465530227850723,0.03161038919413355
2,5,LZ_HOUSTON,0.026631156830905754,0.0252818481381126,0.02494391097002607,0.025929662709426492,0.028060984848946962,0.03631299569709605,0.06740565514060991,0.05531067649653095,0.04637547137354989,0.04480534453121282,0.04451986692351518,0.04336697658473622,0.04258252315845593,0.04293266022430732,0.04283262106263549,0.04308393895659154,0.04314005848630988,0.048775191263897205,0.06698475866772237,0.04785531897242701,0.044245369223805904,0.041097795600472865,0.03598359845744492,0.031541615681260585
2,6,LZ_HOUSTON,0.02938847201271915,0.027472692048255132,0.026514203010374448,0.02794235167681667,0.030592573866556762,0.03550602829699263,0.06392522827015493,0.052308341131041027,0.04810896103382628,0.04706300987123898,0.04493636231844121,0.04429417466306115,0.04293072400667588,0.04325900650215001,0.04416358053164991,0.04319191226949837,0.042996620128030176,0.04919205364663145,0.06302065424065503,0.044614070379453835,0.04160441480050848,0.03967904994566566,0.03526400981492775,0.032031505534675146
2,7,LZ_HOUSTON,0.03341840897667708,0.03064550872406117,0.029832176870304244,0.030259078180382117,0.03191837960273373,0.035200428206818665,0.0395699654692977,0.0430125916303844,0.04928294940501445,0.054051972297107634,0.05113546609920559,0.045476086346338374,0.043734537882595605,0.04485466425582745,0.044605312114466986,0.04416143919267348,0.04292512255461921,0.04824245905598673,0.06301298328296245,0.04452698159885637,0.04254521955390771,0.03922139467483044,0.03605423082697441,0.03231264319797384
3,1,LZ_HOUSTON,0.0327037348204479,0.029508104766182416,0.027010003047974455,0.025915701852830268,0.026347862561511136,0.0274952867756266,0.032569689935621336,0.03402917064161306,0.038915910962850596,0.04312599270548359,0.04481388589521979,0.043351188111992234,0.04332545149410553,0.0445071911987366,0.04706905703754206,0.0524083328899541,0.05810792139277997,0.05244908253494138,0.05515249977212369,0.06353513068963824,0.057370138346694514,0.04590233036001157,0.039324479771801986,0.035061852434316976
3,2,LZ_HOUSTON,0.023602190968781085,0.021447260277750707,0.020253958214202315,0.020763272037935602,0.023221584609529132,0.02964500642617983,0.04810441484989951,0.04608003030141449,0.03989471729405426,0.04037828962489129,0.04120293673660385,0.0427869578887563,0.04267020183169108,0.04704809430212054,0.05230671356521515,0.05901696915985283,0.0657069992957863,0.06012845004955236,0.0653126028510542,0.05934976988944029,0.04942550503889723,0.03861499736149697,0.033553116651252414,0.02948596077364218
3,3,LZ_HOUSTON,0.024197496804803053,0.02188656688967055,0.02085116129762887,0.02103933945210355,0.023692566281710358,0.02927149509672442,0.09188117699049488,0.08205419019957953,0.0487594291304892,0.03930113528476634,0.03638394814797785,0.03774887838156569,0.039056759129407814,0.044027727753042145,0.04908469634772598,0.053352338475450414,0.056256753339310746,0.04780491460032577,0.050934121467721485,0.04764824138574052,0.04089681791592268,0.0348316912447772,0.03142319734268604,0.027615357040374856
3,4,LZ_HOUSTON,0.028498815804437156,0.02604043570485595,0.0247904789687857,0.02495562356920004,0.027128214509980375,0.03306946456560543,0.05582579716880844,0.04857031253862852,0.04075214959925241,0.04191607292073554,0.04199518410656277,0.04222065098617039,0.04372870796600198,0.04860986813154213,0.052437860635757276,0.056105652988672275,0.05699565382922864,0.04845560131917903,0.05523048549545853,0.050808170207716316,0.04703852220304876,0.038826781114182175,0.035040321982526323,0.030959173683664038
3,5,LZ_HOUSTON,0.028776042551497773,0.02535499221914914,0.023153249269726128,0.023261977316611216,0.025758839250436608,0.03047685985634306,0.046650156830499764,0.04489788786061064,0.041013772542867484,0.04180690481344888,0.04184185311423337,0.042881565062572014,0.04346791988684516,0.046961779179161486,0.05055660022929968,0.05459604132830724,0.059785863994804345,0.05376116525401104,0.059186888950803464,0.05597649920929469,0.05088763830061945,0.040437125579923364,0.036474376585415094,0.03203400081351877
3,6,LZ_HOUSTON,0.0290386669824865,0.02602806607079843,0.02467745288080863,0.02465811697257685,0.026769598151487176,0.03228226558836752,0.0488076995586579,0.043915714776017675,0.041654380308311055,0.04498885768288144,0.04371462133040717,0.04353383058844003,0.04441264761757441,0.04819475126771049,0.05175932595023904,0.05760457100870599,0.05797872083299093,0.05042901546389261,0.05259947116290986,0.04909870497754618,0.04612097510985213,0.041369175661892306,0.037024397082211453,0.03333897297323427
3,7,LZ_HOUSTON,0.030172906798345084,0.027243469652569345,0.02571318138254446,0.025377937818234882,0.02713698052037689,0.028903911306385005,0.03245650707758325,0.03466812859154318,0.04029036036711142,0.0458061030104872,0.04657223315598291,0.048582708531357106,0.048211968589650045,0.04934883867685281,0.05197557060426666,0.058876657976627604,0.06096009812776329,0.053996892094956755,0.05079728807676683,0.05170343171088595,0.048887385770685514,0.040660114298335215,0.03733331492780431,0.03432401093288424
4,1,LZ_HOUSTON,0.0339456595773795,0.030333789114555625,0.02778903898920728,0.026421695322336722,0.02615312819434049,0.028174019244928118,0.032078964862637616,0.03371385448971736,0.038018076712166504,0.04086611367027105,0.04185154058478195,0.043323043365932415,0.04413997759557876,0.04683586055341168,0.05119011999742666,0.05575167650221441,0.05982409363700141,0.05460388390956131,0.04971555371291503,0.053940124847973656,0.0652801931232519,0.04474042425436881,0.0381589978667805,0.03315016987126138
