Month,DayOfWeek,SettlementPoint,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24
1,1,HB_NORTH,0.035702046398530494,0.03269787810183804,0.0313924515131033,0.031889104116733395,0.03340647799491537,0.03627251149102282,0.04391421301651607,0.048666682835116604,0.052173830520198784,0.04996578263909172,0.0457468716685524,0.04282284264548178,0.040081235916313504,0.03847423258737026,0.03703383459043031,0.036807124803210634,0.037931183562169624,0.05266099294668945,0.06270476375258476,0.0486983167589147,0.044680808436556585,0.041919166888982846,0.038266503154429435,0.03609114366124707
1,2,HB_NORTH,0.031948832311218485,0.030748621693613327,0.030627632720064423,0.03152875859505668,0.03424955863222449,0.03875034844824382,0.0641144768630366,0.05812213498110636,0.048634663631295295,0.04774612060955212,0.04380091216006938,0.040012505420306016,0.03806700272563959,0.037088443907576034,0.0363073390943443,0.035626897107105246,0.03726266802948646,0.054565059158768504,0.05794694294740754,0.046515904726506845,0.04357054915443226,0.04082555132255467,0.03763821780338227,0.03430085795700923
1,3,HB_NORTH,0.026773316205510572,0.025409690808965147,0.025567768188674504,0.026973824881878754,0.030792641581173147,0.036886940562073235,0.06658801623704284,0.06318852058708274,0.04978023084289354,0.046948981773678115,0.04234393810688194,0.039367923437301104,0.037468498922161864,0.035722991855686996,0.03427450386582392,0.034516611852641925,0.036970971169181896,0.06111105102321823,0.06885684262897658,0.05163722406137396,0.045791688956963846,0.04167585318105767,0.03707247348667948,0.0342794957830779
1,4,HB_NORTH,0.023878869264180994,0.023111612535991113,0.02321702249448514,0.024281982499391497,0.028898938681430026,0.044434450018750196,0.14470806871707137,0.14569892232691525,0.0659578858467646,0.03728062750228868,0.035157734823042235,0.03177247803480062,0.030041838170798633,0.02853479518845065,0.027007309062637156,0.026589502318060815,0.02747239057647748,0.03908154067195336,0.04248340751426069,0.034709902211500936,0.03275885970701142,0.03017727399625763,0.027580355927904702,0.025164231909574866
1,5,HB_NORTH,0.03062244168015381,0.029225641406106173,0.029363031596996103,0.030529016350348652,0.03423397183134713,0.0439007456623627,0.08254585855588256,0.07225075358519704,0.05201501033632204,0.04620706900010168,0.04247738328474301,0.03891073392924039,0.03688926625394654,0.03565458640514902,0.03375493803244424,0.033770508920745096,0.03540270438851748,0.05055775837828283,0.05320847312785257,0.04307640451702311,0.04018846270451675,0.03713015705530689,0.03526439826302162,0.03282068473439271
1,6,HB_NORTH,0.033657462293182866,0.03149579229632901,0.03155204780468087,0.032582357022458444,0.03537325529791458,0.04116965619550247,0.06685237929547268,0.059130789889843376,0.048661014724358416,0.04517108966919677,0.04316464320464712,0.04011642806691488,0.03783807997866457,0.03648169716618085,0.03518365339939535,0.0347919483782787,0.036545245055244986,0.054016747473190074,0.055304373553243746,0.04562113373601165,0.04225101207826599,0.04091546463924592,0.037023416876235796,0.03510031190554075
1,7,HB_NORTH,0.0368565391645922,0.03418321719518122,0.03288590104455218,0.03270512748257928,0.034611756874446384,0.03727125498323591,0.04456919001747124,0.049261859011508896,0.05756999924500454,0.05529969598140372,0.048028345294517355,0.044144903833781904,0.039592600193746726,0.03703305923098927,0.036027107527304786,0.0352731754364884,0.036329105713188925,0.04891519912207852,0.05575375663412388,0.046644895858477704,0.042594504696390804,0.04039544748368518,0.03824424209620769,0.03580911587904335
2,1,HB_NORTH,0.03249308049500194,0.029738145343916552,0.02753648466271702,0.028277043255484136,0.029599469313996842,0.03180827824416131,0.03869776059656427,0.04192448017933527,0.04896407576000183,0.05120576663540499,0.04783179312395635,0.04576308987350459,0.044323432531966966,0.043467072305967934,0.042357664066610234,0.04181868609465425,0.0420502893611181,0.0491284854861953,0.07255186769448956,0.050196433881556375,0.04490529999771256,0.04135976851110552,0.03870776814511517,0.03529376443946291
2,2,HB_NORTH,0.029714735433229864,0.027450792574163864,0.026800993080023712,0.028220973249489346,0.03153469178534352,0.038375708372058094,0.06168176393379811,0.055720953833169794,0.04872201784748092,0.04812399520546349,0.045144237365800866,0.04350161673220753,0.041570340148030016,0.041099170793713245,0.039486321850090475,0.04002091784825758,0.039764622430250106,0.047797801037090346,0.06835709459371997,0.047459957076989585,0.04262917677393967,0.03967660178164148,0.03562117983912932,0.03152433641491898
2,3,HB_NORTH,0.027757103691294242,0.025581137294277804,0.024600057917513553,0.026006046155386736,0.02987894157097196,0.03688046528873505,0.054044618136842304,0.04873055094711374,0.04594157909123633,0.04508634851728459,0.04379538337875618,0.04277506082692136,0.04160317842653813,0.04200914230657851,0.041293292664773974,0.04204297262991521,0.04266274415344352,0.050654819738505136,0.07816834510177514,0.049589841159865866,0.04517160093209307,0.041952307363372854,0.0383297563404792,0.03544470636632557
