Month,DayOfWeek,SettlementPoint,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24
1,1,LZ_RAYBN,0.03622344538488517,0.033280361995094175,0.03183691904543359,0.03236871381636117,0.03376012205262375,0.03681351903481851,0.043982861846795236,0.04889285740303072,0.051985800767407955,0.04966505254985707,0.04545128145888686,0.042612267495891865,0.03990229962212392,0.03833813613737998,0.03688324555077183,0.036619949900977944,0.03767625458295739,0.05228968349365229,0.06220125570170373,0.048433911230860334,0.04447198815273646,0.04172455528532195,0.038231985322048044,0.03635353216838017
1,2,LZ_RAYBN,0.0321506197441917,0.030957402818111535,0.030799379640748026,0.031567731856431684,0.03423141595390644,0.03885099171371877,0.06390192343540496,0.05820741157089232,0.048834839284751144,0.04763405238610266,0.043516933555512026,0.04086176567717663,0.0380457358817646,0.036828862791408457,0.03616743643825221,0.03563280712561518,0.037355922131477176,0.0541319275894274,0.05761979245027711,0.04629227474836938,0.04338445903556657,0.04060060162356987,0.0378394541292781,0.03458625841804606
1,3,LZ_RAYBN,0.02686851547054722,0.025466949791953845,0.02631696236704625,0.027010184233062617,0.030598860919478017,0.03776984715691486,0.06720352229929992,0.06326863262583846,0.04992868808358774,0.0465517186490212,0.04202388949199809,0.039081477048068684,0.03734324908552017,0.03566471301728995,0.03409919360230235,0.034612543893439617,0.03706389102011059,0.06020524460942398,0.06774074934816449,0.05149102393087837,0.04595639148968682,0.04193634138033127,0.03739339027674753,0.03440402020928773
1,4,LZ_RAYBN,0.024016791237321714,0.023179964910491915,0.023258300807357114,0.024290345162882716,0.028892889960446595,0.044508467115709584,0.1457768869314586,0.14620959950461873,0.06621248425510645,0.03953413766476962,0.03487004323395451,0.03143818489509829,0.029550041095260184,0.028126938968875786,0.026637313501502686,0.026252472865315728,0.02711105916349697,0.038483441905228497,0.04199114928708117,0.03440686670090236,0.032489502368106604,0.029906282911956673,0.02754004145585399,0.02531679409720366
1,5,LZ_RAYBN,0.030775744820525225,0.029318704817749907,0.02940498862743807,0.03062007815356205,0.03405452958867529,0.043577771511576706,0.08327010301575256,0.07418272776034804,0.05175427438429385,0.04583093532539225,0.04215809150887255,0.0387867962643558,0.03709225340398524,0.03556672006774613,0.034108790541159596,0.034186179112735575,0.03625521149762897,0.049818670571083176,0.052491689623793684,0.042706038176582924,0.03961761150403354,0.03660835245068257,0.035005430542867484,0.03280830672915867
1,6,LZ_RAYBN,0.03403417351506476,0.031851838949856506,0.03172786595342918,0.03279034526991789,0.035545414587216016,0.04136292428733456,0.06755093906983367,0.06004596221999776,0.048878146839354555,0.044893593259967265,0.04268769357973563,0.039797380993607696,0.03753512995136365,0.036094584224282515,0.034812846881054564,0.03447678784941686,0.036199090386560086,0.05369157772543361,0.05526736672134455,0.04580033790325803,0.04197356813750551,0.04069387993471438,0.03703718882521754,0.03525136293453303
1,7,LZ_RAYBN,0.0371506041540527,0.03443599126016795,0.03316081817463869,0.03299444546818648,0.034943533314028476,0.03727485718798536,0.04453102377129017,0.04927475188880406,0.057457551267538876,0.05477136915260483,0.04754995129912864,0.04371706109984994,0.039309237370679435,0.03676520915049885,0.0358322584041909,0.035057256429831256,0.036183957669729115,0.048525021717956134,0.055454760839234465,0.04658119883117908,0.04283465396056545,0.04070761049832836,0.03883960302208649,0.03664727406744412
2,1,LZ_RAYBN,0.03333550940130813,0.030576995998349885,0.028039330345175306,0.0286907617580592,0.02977138785448494,0.032081260860083914,0.0387983660044475,0.04188606756274367,0.04869206739884408,0.05139918855814198,0.04764338783226126,0.04583076950856513,0.044302891994338504,0.04359034548088555,0.04256111162812016,0.04202218755946568,0.04223192347278224,0.048517055974487217,0.07118520236737674,0.0493740563620125,0.0442237201595104,0.04081377534366826,0.03897198844924598,0.03546064812564153
2,2,LZ_RAYBN,0.030105975151785022,0.027649914914605542,0.026766893771294997,0.02821000261121966,0.03125894847319336,0.0388579761407687,0.06296697627069894,0.05613113116269916,0.047659174022022535,0.04723280095568115,0.04447272915344762,0.043308402703053854,0.041205550923198594,0.04090532373447301,0.039389050285531184,0.040169893267972934,0.039838129609843405,0.0475342896031829,0.06749309035955357,0.047251722837323526,0.042900951518354845,0.04027837872272252,0.03614710123080532,0.03226559257656739
2,3,LZ_RAYBN,0.029471409289358652,0.027207321079637584,0.026134649917339665,0.026639979628483704,0.030363322826521492,0.037056632551413664,0.05461519076526445,0.047774108383327546,0.045075937993537575,0.044272424170856854,0.043102117503011524,0.04227881269947659,0.04140009314954988,0.04198458678411074,0.041491131661479226,0.042334227445868365,0.04286726453020828,0.05010284713050568,0.0766095674879044,0.04869900688858073,0.044647133408363134,0.04162043273639336,0.03819791244733949,0.03605388952146727
2,4,LZ_RAYBN,0.030900698226852322,0.02833655870726489,0.027249059575298835,0.028225188314232222,0.031680290978081,0.03793930706651695,0.05901189566821581,0.0499122794374878,0.04437389530396912,0.04403585340511701,0.04311999570241307,0.0428120893216757,0.04188837017946356,0.04127517789782487,0.04088996736192364,0.04169052395184082,0.04076156384995657,0.046457176773639024,0.06949512525238496,0.0495532736999472,0.046503035170770125,0.04184120154241443,0.03690945849094428,0.03513801412176584
2,5,LZ_RAYBN,0.028435537694667678,0.027355337597436972,0.02689837868438991,0.028143591722443163,0.030490583473065453,0.03934670107398039,0.06953772259293721,0.05713763475527947,0.04743233517428541,0.04539379068996989,0.043451715309519856,0.04191963362049817,0.0405373329085308,0.03945967147192814,0.038223343746073016,0.03805325348399439,0.039611991109610487,0.04642067891401176,0.06628823698904697,0.046862405863290595,0.0440559165389932,0.04174827402810552,0.03824492236141135,0.03495101019653042
2,6,LZ_RAYBN,0.03273949191801826,0.030789577367941592,0.029696671593735176,0.031029238680081003,0.033542545529375446,0.03808732706115001,0.06791574963799848,0.05524757891883888,0.050173283912075664,0.047687582030671624,0.044352400001003815,0.0425442746041824,0.03991552879825536,0.03953156879032521,0.03848885386682861,0.03809485568875649,0.038574178313035314,0.04651311612406174,0.0603933958878636,0.04268229944363442,0.04101972751387149,0.0385653949141611,0.03744864848586751,0.03496671091826671
2,7,LZ_RAYBN,0.035545186303437865,0.032472084421499334,0.03156522335826529,0.03193388794480257,0.033870049769719184,0.03726606953767578,0.04134156235746203,0.04466896207463978,0.05071559949032794,0.05508440938991393,0.05125245047583297,0.04472278172230946,0.04208561898649531,0.04263054291915078,0.040781838021697395,0.040092946531525536,0.039975888797843986,0.046400609238411626,0.062029834921685685,0.044039272196904566,0.04148418442378667,0.03821194984547034,0.03698217089621823,0.03484687637492381
3,1,LZ_RAYBN,0.034794977770041376,0.03163210516707365,0.029706603363004177,0.028195522435002937,0.028722667868830893,0.029622644795387596,0.03410338098292521,0.03670419039896955,0.04109932177246673,0.04494252737122952,0.04591121342484499,0.04458208604895399,0.04260303791383494,0.04194973801721055,0.04203083731472254,0.04520497370901138,0.05093824349145645,0.04926331772200737,0.05421825952416373,0.06414616519459022,0.057029701837912825,0.04603736788764142,0.04042912618886067,0.036131989799857156
3,2,LZ_RAYBN,0.026246413108504105,0.023938635004005154,0.022644819159830874,0.02301491538484938,0.025650203299433197,0.031955020634132,0.05447309451142229,0.05096884093974023,0.04348985530758545,0.043316467761069934,0.04348478549628383,0.04291493870598137,0.040346572300578976,0.041506545126390404,0.04361153077882442,0.04771605000861868,0.05361224055240665,0.05462924469951229,0.06736866653823145,0.06163470995609544,0.05139977490037821,0.04071464060107683,0.03416038855033816,0.031201646674710773
3,3,LZ_RAYBN,0.025542719877403895,0.02301100587160034,0.02169201643190519,0.022081654301723264,0.02486784471532666,0.032157242184171944,0.10174209142321294,0.09176251478619787,0.05310820094501166,0.04127831050036774,0.037478875195634566,0.037518957560233074,0.036433005124017634,0.038706514129965675,0.03943358958082237,0.04256281046354789,0.045912950425572176,0.04357232676262199,0.05223477825596971,0.04917733277031594,0.04179472050007877,0.035977184745211326,0.03275847765314959,0.029194875795937884
3,4,LZ_RAYBN,0.03122215042046265,0.02841976998095141,0.026945722093401413,0.026962616625063877,0.029455615953506244,0.03525783167133377,0.05805489033337133,0.05069943361082601,0.04217825420357065,0.04236303814362885,0.04226483867834078,0.041767505902526994,0.041823469038658904,0.04346435042637573,0.04449808458247276,0.04705760612933608,0.0492760693182634,0.04747891351266877,0.05702115617727431,0.05213758061859326,0.048055439405650366,0.04100197243657158,0.03856704806071894,0.0340266426764317
3,5,LZ_RAYBN,0.03152028136974016,0.028725158205568868,0.026279550263784122,0.026122767721170725,0.02848049754989828,0.03290136580562759,0.047834653335823193,0.04703775862878186,0.04213156352139581,0.04253100948983758,0.04196279759972916,0.04256296516731292,0.04210559953344709,0.04332990142672112,0.04401794710736207,0.04651448441012314,0.05253912822914615,0.0509483346598268,0.05856477066309027,0.056238996511838064,0.05187704653645392,0.04136962033659313,0.03869732680771768,0.03570647511900992
3,6,LZ_RAYBN,0.034252012589431766,0.030243830258627244,0.028837117228085477,0.028705144150593286,0.03060675622173077,0.035133832698129586,0.05041571519410041,0.046231568759972974,0.04344913637617927,0.046115592419146506,0.044568907942779686,0.0429882304009982,0.04318519022119489,0.0440920052309329,0.0449708259515059,0.04623256855601458,0.049333935877081084,0.04634454571267462,0.05169645392339964,0.049732854497682485,0.046284557950178176,0.041577518186290005,0.03913901564080929,0.03586268401246146
3,7,LZ_RAYBN,0.033632629899203736,0.03014128380920951,0.028212491171019618,0.02788649804907203,0.0295516789651932,0.03208718102478555,0.034149791827231706,0.03735036010166157,0.043297722273983145,0.04848242152520511,0.048266098928851,0.048490470738092706,0.047179455189025714,0.04720259667607755,0.047592983501125896,0.05298796843903628,0.05486544734506776,0.05122619696826398,0.04910019861432801,0.05008220258661457,0.04634434935193776,0.039454223120156645,0.037679371678442,0.03473637821641517
4,1,LZ_RAYBN,0.0348015631918206,0.03225703672533946,0.029657576613208905,0.028322689023927997,0.028311702294798114,0.029877311195806583,0.03182965296218697,0.034341219241278455,0.03927975398516132,0.04172430121656052,0.041962713238679,0.043218496378224745,0.041941838453332214,0.04465775789423955,0.046719966951918775,0.049209559772750495,0.05201117570087092,0.050047847205360645,0.04916561285623096,0.05642015010069337,0.06870111592207773,0.047779087640039596,0.041155188647632526,0.03660668278786054
4,2,LZ_RAYBN,0.027283198092699874,0.02446950082826871,0.02298389731078915,0.02235654305431134,0.02547452055726241,0.031441992999764634,0.04494219122939061,0.04203363012589148,0.040140828053922044,0.04081024457866585,0.03942576949340026,0.04098117847736379,0.04301717124981319,0.04705962371273798,0.052425695213224384,0.0624508341305774,0.07475270518556174,0.06340573711440312,0.048848612526859445,0.04761448767709781,0.050344955346875,0.04107156760704177,0.03565269453575338,0.031012420898324757
4,3,LZ_RAYBN,0.030286011274456504,0.026130164009325222,0.024726592933463548,0.024167957679389254,0.027740230616603637,0.032949504360846454,0.04265678946334106,0.040875142028025536,0.039270063235515636,0.03988755470385848,0.040575873141914305,0.04176796087159071,0.04311167817023013,0.04694132234950017,0.05150218017383533,0.06316867891740478,0.0697186772714259,0.06117355300999658,0.04777129472698199,0.04501004047112904,0.04831696166265813,0.040673634311377306,0.038438095732126414,0.03314003888500394
4,4,LZ_RAYBN,0.030184911010290156,0.027675458595118205,0.02517467066821616,0.025256983306780282,0.027044034012448696,0.032229730241988316,0.040881221779490926,0.039598877515544625,0.0388093260219493,0.040263876990260024,0.03944399978772003,0.04084114852124261,0.04156463329177988,0.04395603205427435,0.04622937716409131,0.054449810410166034,0.06649128298326994,0.06040339691262621,0.049889040397093486,0.051031669787687535,0.061344576950944904,0.04288488469190703,0.040230302098214134,0.03412075480689563
4,5,LZ_RAYBN,0.02996028563128937,0.02683212875086171,0.024226415257948296,0.024072500401045756,0.026007275186757255,0.031929745455176094,0.03953118835276418,0.03815029027041324,0.038399588982297624,0.038596860136919195,0.04020429487485205,0.04114187481302597,0.042378613205461164,0.04672183032946451,0.05137070935238699,0.06175237484120757,0.07528495926675831,0.062021183887065526,0.048708632672438835,0.047432873612056524,0.052476294944222124,0.04131313218901612,0.038358400499464554,0.03312854708710714
4,6,LZ_RAYBN,0.030835025523568715,0.02827509168135156,0.026397085247420585,0.02563722327818742,0.027414564237561865,0.0330074514099661,0.04108558513701329,0.038890428337006365,0.03933530478907877,0.04219615263050792,0.04166576464628534,0.04273736485930647,0.043802470525582025,0.04689495720093695,0.05208626489957266,0.05958097184397501,0.067433961283842,0.05621896147867841,0.04670120322302707,0.04548780540606071,0.04944514922303573,0.041795655581196994,0.038773526495585874,0.034302031061252236
4,7,LZ_RAYBN,0.03407881771246414,0.03062122969964321,0.027809276604856138,0.02666111704672824,0.02738213066077621,0.029707945788515787,0.03473974685867478,0.035356978210094626,0.03904288720069742,0.04340611201055739,0.044723600523499586,0.04681017022475961,0.045759238260041205,0.04735966999425374,0.04965708155537931,0.053550555071238334,0.05881504689865826,0.052683153844641235,0.04662663948663831,0.04751370472089126,0.054610226594914886,0.04571444802038065,0.04070777318222636,0.03666244982946936
5,1,LZ_RAYBN,0.03140286903393344,0.028599886618572466,0.025690674850884495,0.023561880701282012,0.023660747623249715,0.024430647483679072,0.027577560574395782,0.028633543443072115,0.031683693163352344,0.03459290493104032,0.036843705069454016,0.03929013550027188,0.044123045143267633,0.052112333858870624,0.05985129994225752,0.07522931341129796,0.08069959916825573,0.06729156170821006,0.054972112165574745,0.047794794341025675,0.0480167190275702,0.04237604559658299,0.03776085353706931,0.03380407310682992
